time,latitude,longitude,mag,place,type,satellite
2018-03-08,40.84890698,43.75344686,null,Վահրամաբերդ պաշտպանվող,hailstorm,null
2018-20-06,40.93018528,43.75276519,null,Արեգնադեմ չպաշտպանվող,hailstorm,null
2018-07-06,40.82496226,43.73452542,null,Ողջի չպաշտպանվող,hailstorm,null
2018-12-08,40.81225994,43.7356787,null,Ողջի պաշտպանվող,hailstorm,null
2018-12-06,40.83606114,43.77921893,null,Մարմարաշեն չպաշտպանվոող Շիրակի մարզպետարան,hailstorm,null
2018-05-08,40.83601004,43.77918995,null,Մարմաշեն չպաշտպանվող,hailstorm,null
2018-17-08,40.79512368,43.7549335,null,Հայկավան պաշտպանվող,hailstorm,null
2018-05-08,40.80650807,43.73284244,null,Ողջի պաշտպանող,hailstorm,null
2018-17-08,40.76521652,43.77329548,null,Ոսկեհասկ պաշտպանվող,hailstorm,null
2018-15-06,40.72104538,43.83246093,null,Ազատան պաշտպանվող,hailstorm,null
2018-08-08,40.71399049,43.84606807,null,Ազատան պաշտպանվող,hailstorm,null
2018-17-08,40.78005301,43.89642946,null,Ախուրյան պաշտպանվող,hailstorm,null
2018-15-06,40.77919147,43.90001747,null,Ախուրյան պաշտպանվող,hailstorm,null
2018-12-06,40.7795229,43.89975484,null,Ախուրյան պաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-17-08,40.78305436,43.80456522,null,Առափի չպաշտպանվող,hailstorm,null
2018-17-08,40.78975799,43.84592717,null,Գյումրի չպաշտպանվող,hailstorm,null
2018-15-06,40.7886634,43.84737191,null,"ք,Գյումրի չպաշտպանվող",hailstorm,null
2018-12-06,40.78813344,43.84667211,null,ք. Գյումրի չպաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-04-06,40.82538097,43.95159193,null,Կամո չպաշտպանվող,hailstorm,null
2018-15-06,40.73888931,43.90612723,null,Արևիկ պաշտպանվող,hailstorm,null
2018-15-06,40.74861439,43.9375257,null,Նոր Ախուրյան չպաշտպանվող,hailstorm,null
2018-04-05,40.63674727,44.14060074,null,Հնաբերդ չպաշտպանվող,hailstorm,null
2018-12-06,40.64238753,44.06116506,null,Մեծ Մանթաշ  պաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-12-06,40.6705477,44.03550291,null,Գեղանիստ պաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-12-06,40.64075351,44.04552542,null,Փոքր Մանթաշ չպաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-05-08,40.65538096,44.01871237,null,Սպանդարյան պաշտպանվող,hailstorm,null
2018-12-06,40.65308983,43.97674177,null,Անուշավան չպաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-12-06,40.66081407,43.97128641,null,Փանիկ պաշտպանվող Շիրակի մարզպետարան,hailstorm,null
2018-12-07,40.66151636,43.91854791,null,Վարդաքար չպաշտպանվող,hailstorm,null
2018-12-08,40.6685438,43.95536799,null,Մեղրաշեն պաշտպանվող,hailstorm,null
2018-12-09,40.65508221,43.92927094,null,Նոր Կյանք չպաշտպանվող,hailstorm,null
2018-12-10,40.58579486,43.86763772,null,ք.Մարալիկ չպաշտպանվող,hailstorm,null
2018-12-11,40.59216991,43.70441338,null,Աղին չպաշտպանվող,hailstorm,null
2018-12-12,40.53155833,43.65883925,null,Հայկաձոր չպաշտպանվող,hailstorm,null
2018-12-05,40.47422728,43.67605751,null,Բագրավան (Նորաշեն) չպաշտպանվող,hailstorm,null
2018-12-06,40.38447558,43.69214213,null,Հակո չպաշտպանվող,hailstorm,null
2018-12-07,40.38249194,43.72891381,null,Կանչ չպաշտպանվող,hailstorm,null
2018-12-08,40.24366242,43.81903643,null,Քարակերտ պաշտպանվող,hailstorm,null
2018-12-09,40.27311951,43.73988902,null,Արգինա պաշտպանվող,hailstorm,null
2018-12-10,40.27311951,43.73988902,null,Արգինա պաշտպանվող,hailstorm,null
2018-12-11,40.27286928,43.7399218,null,Արգինա պաշտպանվող,hailstorm,null
2018-11-05,40.27288597,43.7398562,null,Արգինա պաշտպանվող ՀՀ ԱԻՆ 911,hailstorm,null
2018-11-06,40.29763754,43.76535388,null,Արտենի պաշտպանվող,hailstorm,null
2018-11-07,40.31966011,43.6600475,null,Արագածավան չպաշտպանվող,hailstorm,null
2018-11-08,40.31912155,43.6600658,null,Արագածավան պաշտպանվող,hailstorm,null
2018-11-09,40.31919316,43.66002564,null,Արագածավան պաշտպանվող,hailstorm,null
2018-11-10,40.31139359,43.66111944,null,Արագածավան չպաշտպանվող,hailstorm,null
2018-11-11,40.2098217,43.77596832,null,Շենիկ պաշտպանվող,hailstorm,null
2018-11-12,40.21276185,43.77031637,null,Շենիկ պաշտպանվող,hailstorm,null
2018-10-08,40.1376161,43.6607824,null,Բագարան պաշտպանվող,hailstorm,null
2018-10-09,40.10267969,43.82298175,null,Վանանդ պաշտպանվող,hailstorm,null
2018-10-10,40.0998333,43.88027411,null,Տալվորիկ պաշտպանվող,hailstorm,null
2018-10-08,40.1225152,43.85889064,null,Արտամետ պաշտպանվող,hailstorm,null
2018-10-09,40.18035167,43.91455809,null,Մյասնիկյան չպաշտպանվող,hailstorm,null
2018-10-10,40.09291033,43.95086395,null,Արաքս (Վաղ) պաշտպանվող,hailstorm,null
2018-10-11,40.04118869,43.90774913,null,Բերքաշատ պաշտպանվող,hailstorm,null
2018-10-12,40.04007982,43.94427417,null,Գետաշեն պաշտպանվող,hailstorm,null
2018-10-13,40.06064902,43.98556768,null,Նալբանդյան պաշտպանվող,hailstorm,null
2018-10-14,40.10730288,44.02063036,null,Բամբակաշատ պաշտպանվող,hailstorm,null
2018-10-08,40.12362597,44.06726197,null,Մրգաշատ պաշտպանվող,hailstorm,null
2018-10-08,40.10397057,44.05193187,null,Ալաշկերտ պաշտպանվող,hailstorm,null
2018-10-09,40.04096489,44.02740138,null,Ջանֆիդա պաշտպանվող,hailstorm,null
2018-10-10,40.10024836,44.09372905,null,Արևիկ չպաշտպանվող,hailstorm,null
2018-10-08,40.14113671,44.03037539,null,Նորապատ չպաշտպանվող,hailstorm,null
2018-10-05,40.27574712,44.10060671,null,Շամիրամ չպաշտպանվող,hailstorm,null
2018-10-05,40.28614229,44.07930445,null,Արուճ չպաշտպանվող,hailstorm,null
2018-06-22,40.2704339,44.0405847,null,Պարտիզակ չպաշտպանվող,hailstorm,null
2018-09-09,40.36430349,44.0202196,null,Վերին Բազմաբերդ չպաշտպանվող,hailstorm,null
2018-09-10,40.35608015,43.99197482,null,Ներքին Սասնաշեն չպաշտպանվող,hailstorm,null
2018-09-11,40.34740232,44.25252213,null,Օրգով չպաշտպանվող,hailstorm,null
2018-09-12,40.35195058,44.26414905,null,Անտառուտ չպաշտպանվող,hailstorm,null
2018-09-13,40.34568561,44.23533389,null,Տեղեր չպաշտպանվող,hailstorm,null
2018-09-14,40.29933949,44.15246145,null,Կոշ չպաշտպանվող,hailstorm,null
2018-09-15,40.25888748,44.17939649,null,Արագածոտն պաշտպանվող,hailstorm,null
2018-09-16,40.25830943,44.26299334,null,Լեռնամերձ պաշտպանվող,hailstorm,null
2018-09-17,40.27958229,44.29400562,null,Ոսկեվազ պաշտպանվող,hailstorm,null
2018-09-18,40.2416088,44.27106669,null,Ամբերդ պաշտպանվող,hailstorm,null
2018-09-19,40.2645625,44.30987398,null,Օշական պաշտանվող,hailstorm,null
2018-09-20,40.32398241,44.38531155,null,Օհանավան պաշտպանվող,hailstorm,null
2018-09-21,40.34329412,44.38493448,null,Օհանավան չպաշտպանվող Հովակիմյան,hailstorm,null
2018-09-22,40.35059889,44.3714496,null,Ուշի չպաշտպանվող,hailstorm,null
2018-09-23,40.34839567,44.38706676,null,Օհանավան պաշտպանվող,hailstorm,null
2018-09-24,40.3402181,44.31920641,null,Ղազարավան պաշտպանվող,hailstorm,null
2018-09-25,40.33668957,44.27219873,null,Բյուրական չպաշտպանվող,hailstorm,null
2018-09-26,40.39320781,44.38137583,null,Արտաշավան պաշտպանվող,hailstorm,null
2018-09-27,40.38540623,44.38134203,null,Արտաշավան պաշտպանվող,hailstorm,null
2018-09-28,40.38208148,44.39455845,null,Սաղմոսավան չպաշտպանվող,hailstorm,null
2018-09-29,40.42426702,44.58025287,null,Թեղենիք չպաշտպանվող,hailstorm,null
2018-09-30,40.27032891,44.63327806,null,ք. Աբովյան չպաշտպանվող,hailstorm,null
2018-10-01,40.24585357,44.53503136,null,Քանաքեռավան պաշտպանվող,hailstorm,null
2018-10-02,40.23552563,44.45144143,null,Քասախ չպաշտպանվող,hailstorm,null
2018-10-03,40.25027733,44.41987313,null,Պռոշյան չպաշտպանվող,hailstorm,null
2018-10-04,40.17918573,44.49910273,null,Ք. Երևան Ս. Հովակիմյան,hailstorm,null
2018-10-05,40.1762432,44.49927824,null,ք. Երևան Ս. Հովակիմյան,hailstorm,null
2018-10-06,40.04395299,44.46904315,null,Մարմարաշեն չպաշտպանվող,hailstorm,null
2018-10-07,40.11375046,44.46515705,null,Գեղանիստ պաշտպանվող,hailstorm,null
2018-10-08,40.08856845,44.27003078,null,Լուսագյուղ չպաշտպանվող ՀՀ ԱԻՆ 911,hailstorm,null
2018-10-09,40.1572187,44.37951255,null,Մուսալեռ չպաշտպանվող Համայնքի ղեկավար Էդգար Հովհաննիսյան,hailstorm,null
2018-10-08,40.19325609,44.36851954,null,Բաղրամյան չպաշտպանվող,hailstorm,null
2018-20-06,40.22066894,44.27141912,null,Դողս չպաշտպանվող,hailstorm,null
2018-10-05,40.22080265,44.27137535,null,Դողս չպաշտպանվող ՀՀ ԱԻՆ 911,hailstorm,null
2018-11-05,40.20052057,44.27703432,null,Մրգաստան չպաշտպանվող ՀՀ ԱԻՆ 911,hailstorm,null
2018-11-06,40.1413164,44.32760069,null,Ոսկեհատ պաշտպանվող,hailstorm,null
2018-11-07,40.23070003,44.24796385,null,Աղավնատուն պաշտպանվող,hailstorm,null
2018-11-08,40.21646442,44.23232383,null,Արագած (Վաղարշապատ) պաշտպանվող,hailstorm,null
2018-11-09,40.21649785,44.23236759,null,Արագած պաշտպանվող,hailstorm,null
2018-10-05,40.0921457,44.25267571,null,Ապագա չպաշտպանվող ՀՀ ԱԻՆ 911,hailstorm,null
2018-10-09,39.95233993,44.55191461,null,ք.Արտաշատ պաշտպանվող,hailstorm,null
2018-10-09,39.97113439,44.53519442,null,Մրգավան չպաշտպանվող,hailstorm,null
2021-083T13:50:04.1905Z[Mar24],39.827,45.875,null,null,lightening,null
2021-083T13:50:05.3109Z[Mar24],39.511,45.413,null,null,lightening,null
2021-083T13:50:08.3608Z[Mar24],39.66,45.521,null,null,lightening,null
2021-083T13:50:22.4483Z[Mar24],39.39,45.229,null,null,lightening,null
2021-083T13:50:22.7348Z[Mar24],39.432,45.306,null,null,lightening,null
2021-083T13:50:31.1658Z[Mar24],39.658,45.553,null,null,lightening,null
2021-083T13:50:41.5508Z[Mar24],39.722,45.657,null,null,lightening,null
2021-083T13:50:41.9554Z[Mar24],39.598,45.422,null,null,lightening,null
2021-093T10:46:26.0686Z[Apr03],40.43,46.026,null,null,lightening,null
2021-093T10:46:26.3982Z[Apr03],40.452,46.095,null,null,lightening,null
2021-093T10:47:42.7746Z[Apr03],40.381,46.1,null,null,lightening,null
2021-099T14:08:42.5653Z[Apr09],41.25,43.909,null,null,lightening,null
2021-099T14:08:58.9293Z[Apr09],41.425,43.878,null,null,lightening,null
2021-099T14:09:25.4416Z[Apr09],41.19,44,null,null,lightening,null
2021-099T14:10:02.5448Z[Apr09],41.16,43.976,null,null,lightening,null
2021-099T14:10:03.2048Z[Apr09],41.201,43.912,null,null,lightening,null
2021-102T13:23:31.8726Z[Apr12],41.408,43.989,null,null,lightening,null
2021-102T13:23:34.9045Z[Apr12],41.188,43.989,null,null,lightening,null
2021-102T13:23:39.3100Z[Apr12],41.238,43.899,null,null,lightening,null
2021-102T13:23:48.0870Z[Apr12],41.459,44.007,null,null,lightening,null
2021-102T13:23:53.8599Z[Apr12],41.378,44.031,null,null,lightening,null
2021-102T13:23:59.9380Z[Apr12],41.183,44.037,null,null,lightening,null
2021-102T13:24:15.8166Z[Apr12],41.16,44.026,null,null,lightening,null
2021-102T13:24:24.3707Z[Apr12],41.36,44.036,null,null,lightening,null
2021-102T13:24:24.5154Z[Apr12],41.174,44.065,null,null,lightening,null
2021-102T13:24:29.4426Z[Apr12],41.258,43.937,null,null,lightening,null
2021-102T13:24:50.9229Z[Apr12],41.171,44.066,null,null,lightening,null
2021-103T12:36:35.5804Z[Apr13],41.158,45.697,null,null,lightening,null
2021-103T12:36:45.7791Z[Apr13],41.166,45.702,null,null,lightening,null
2021-103T12:36:54.2966Z[Apr13],41.205,45.706,null,null,lightening,null
2021-103T12:37:01.6540Z[Apr13],41.148,45.703,null,null,lightening,null
2021-103T12:37:18.0458Z[Apr13],41.16,45.732,null,null,lightening,null
2021-103T12:37:35.3612Z[Apr13],41.145,45.74,null,null,lightening,null
2021-103T12:38:01.2406Z[Apr13],41.177,45.72,null,null,lightening,null
2021-110T10:18:58.4571Z[Apr20],41.44,43.663,null,null,lightening,null
2021-110T10:19:35.8707Z[Apr20],41.434,43.684,null,null,lightening,null
2021-118T23:56:40.7851Z[Apr28],40.471,45.226,null,null,lightening,null
2021-118T23:56:40.7851Z[Apr28],40.471,45.226,null,null,lightening,null
2021-121T06:28:00.9517Z[May01],38.574,43.504,null,null,lightening,null
2021-121T06:28:22.2249Z[May01],38.574,43.541,null,null,lightening,null
2021-121T06:28:42.0597Z[May01],38.552,43.542,null,null,lightening,null
2021-121T06:29:29.4307Z[May01],38.593,43.555,null,null,lightening,null
2021-129T20:04:20.5798Z[May09],39.374,43.641,null,null,lightening,null
2021-129T20:04:28.2594Z[May09],39.717,44.202,null,null,lightening,null
2021-129T20:04:34.8889Z[May09],39.64,44.199,null,null,lightening,null
2021-129T20:04:39.2994Z[May09],39.715,44.203,null,null,lightening,null
2021-129T20:04:41.1822Z[May09],39.706,44.197,null,null,lightening,null
2021-129T20:04:41.4093Z[May09],39.848,44.179,null,null,lightening,null
2021-129T20:04:58.2650Z[May09],39.305,43.641,null,null,lightening,null
2021-129T20:05:00.1532Z[May09],39.755,44.252,null,null,lightening,null
2021-129T20:05:04.3783Z[May09],39.685,44.244,null,null,lightening,null
2021-129T20:05:07.0379Z[May09],39.846,44.261,null,null,lightening,null
2021-129T20:05:13.0783Z[May09],39.648,44.236,null,null,lightening,null
2021-129T20:05:15.0267Z[May09],39.727,44.251,null,null,lightening,null
2021-129T20:05:22.2052Z[May09],39.441,44.097,null,null,lightening,null
2021-129T20:05:23.5639Z[May09],39.793,44.265,null,null,lightening,null
2021-129T20:05:30.1806Z[May09],39.736,44.262,null,null,lightening,null
2021-129T20:05:31.7064Z[May09],39.66,44.249,null,null,lightening,null
2021-129T20:05:39.2612Z[May09],39.716,44.242,null,null,lightening,null
2021-129T20:05:40.5165Z[May09],39.822,44.275,null,null,lightening,null
2021-129T20:05:49.3060Z[May09],39.731,44.283,null,null,lightening,null
2021-129T20:05:52.0937Z[May09],39.763,44.33,null,null,lightening,null
2021-129T20:05:57.7211Z[May09],39.72,44.3,null,null,lightening,null
2021-129T20:06:01.5152Z[May09],39.777,44.281,null,null,lightening,null
2021-136T17:46:28.1407Z[May16],40.503,44.467,null,null,lightening,null
2021-136T17:46:32.3460Z[May16],40.508,44.57,null,null,lightening,null
2021-137T16:58:48.9689Z[May17],41.187,44.159,null,null,lightening,null
2021-137T16:58:53.0658Z[May17],40.694,45.299,null,null,lightening,null
2021-137T16:58:59.6847Z[May17],41.177,44.199,null,null,lightening,null
2021-137T16:59:03.4534Z[May17],41.184,44.171,null,null,lightening,null
2021-137T16:59:06.8438Z[May17],40.624,45.495,null,null,lightening,null
2021-137T16:59:13.3073Z[May17],41.384,44.115,null,null,lightening,null
2021-137T16:59:13.8480Z[May17],40.666,45.478,null,null,lightening,null
2021-137T16:59:17.3837Z[May17],41.477,44.185,null,null,lightening,null
2021-137T16:59:17.4736Z[May17],41.457,44.25,null,null,lightening,null
2021-137T16:59:21.5663Z[May17],41.208,44.192,null,null,lightening,null
2021-137T16:59:26.3235Z[May17],40.999,44.192,null,null,lightening,null
2021-137T16:59:36.0152Z[May17],41.205,44.189,null,null,lightening,null
2021-137T16:59:36.2498Z[May17],41.49,44.336,null,null,lightening,null
2021-137T16:59:38.2206Z[May17],41.216,44.195,null,null,lightening,null
